2359,00
2353,80
2369,57
2355,89
2335,89
2313,34
2333,83
2318,06
2347,44
2406,37
2432,78
2411,26
2379,22
2376,28
2401,87
2396,68
2377,55
2363,88
2327,89
2325,54
2405,22
2430,72
2400,98
2404,35
2414,19
2408,84
2378,23
2398,49
2392,26
2433,47
2429,67
2440,61
2470,20
2474,62
2479,16
2497,76
2507,92
2535,69
2584,68
2572,72
2590,30
2573,49
2615,22
2590,48
2581,98
2594,99
2600,66
2622,25
2547,01
2499,23
2468,82
2503,60
2509,11
2527,66
2546,67
2521,41
2548,15
2528,97
2553,51
2574,60
2557,77
2537,62
2551,43
2523,32
2544,45
2554,61
2485,13
2474,92
2505,20
2490,34
2498,77
2489,64
2468,70
2384,30
2373,23
2380,18
2394,59
2420,17
2412,37
2413,17
2391,53
2435,83
2407,12
2393,06
2388,66
2408,16
2410,92
2363,78
2365,36
2354,66
2375,44
2399,23
2380,01
2357,25
2290,86
2238,98
2201,50
2308,44
2367,49
2394,90
2384,22
2367,84
2361,85
2367,63
2417,91
2417,23
2420,68
2383,15
2405,32
2438,83
2445,60
2461,22
2442,30
2440,05
2414,28
2406,40
2380,01
2366,74
2405,73
2401,85
2351,14
2326,59
2307,79
2299,26
2291,10
2317,80
2324,17
2327,28
2311,49
2313,31
2300,33
2309,79
2303,05
2305,78
2302,81
2279,09
2244,63
2218,77
2253,49
2287,54
2262,92
2284,76
2237,25
2245,64
2177,02
2246,66
2246,69
2244,27
2233,64
2297,91
2413,40
2455,15
2463,37
2478,43
2472,75
2481,60
2484,11
2503,41
2488,84
2446,29
2461,51
2462,92
2443,65
2485,50
2463,37
2469,37
2451,06
2384,58
2359,42
2371,95
2370,32
2376,78
2391,07
2390,32
2408,86
2386,81
2354,34
2338,16
2348,95
2367,91
2347,82
2339,22
2305,90
2319,15
2303,18
